creator,genre,topic_id,n,share,label,political
@ABCNews,videos,198,4,0.000501819094216535,Woke Culture and Political Discourse,True
@ABCNews,videos,199,83,0.0104127462049931,Iran War and Energy Market Impact,True
@ABCNews,videos,200,26,0.003261824112407477,Prince Andrew Epstein Arrest,True
@ABCNews,videos,203,50,0.006272738677706687,Trump Iran War Briefings,True
@ABCNews,videos,204,14,0.0017563668297578723,Political Talk Show Drama,True
@ABCNews,videos,205,2,0.0002509095471082675,Nick Fuentes and Political Controversies,True
@ABCNews,videos,206,46,0.005770919583490151,FBI and Jan 6 Pipe Bomb Case,True
@ABCNews,videos,207,7,0.0008781834148789362,Jack Smith Testifies on Trump Investigations,True
@ABCNews,videos,208,15,0.001881821603312006,Comey Indictment by DOJ,True
@ABCNews,videos,209,58,0.0072763768661397565,Social Media and Teen Addiction Lawsuits,True
@ABCNews,videos,210,16,0.00200727637686614,U.S. and World Headlines,True
@ABCNews,videos,211,312,0.03914188934888972,Alex Jones and Katie Phang Updates,True
@ABCNews,videos,212,7,0.0008781834148789362,Melania Trump and Epstein Scandal,True
@ABCNews,videos,213,67,0.00840546982812696,San Diego Mosque Shooting,True
@ABCNews,videos,214,1,0.00012545477355413375,John Fetterman and Democratic Party Issues,True
@ABCNews,videos,215,6,0.0007527286413248024,Dan Bongino's Political Outbursts,True
@ABCNews,videos,216,69,0.008656379375235227,Tupac Murder Trial,True
@ABCNews,videos,217,1,0.00012545477355413375,Trump's Unwise Actions and Mistakes,True
@ABCNews,videos,218,45,0.005645464809936018,Epstein Files and Trump DOJ,True
@ABCNews,videos,219,19,0.002383640697528541,Trump signing executive orders,True
@ABCNews,videos,220,4,0.000501819094216535,British Islamophobia and Political Tensions,True
@ABCNews,videos,221,55,0.006900012545477356,Dolly Parton Tribute and Legacy,False
@ABCNews,videos,222,24,0.0030109145652992097,Political Podcasts and Influencers,True
@ABCNews,videos,223,42,0.005269100489273617,Yearly Predictions and Reviews,False
@ABCNews,videos,224,624,0.07828377869777944,Political Media Broadcasters,True
@ABCNews,videos,225,65,0.008154560281018693,Nepal Floods and Rescue Efforts,False
@ABCNews,videos,226,2,0.0002509095471082675,Trump Approval Ratings Hit Lows,True
@ABCNews,videos,227,38,0.004767281395057082,Fast Food and Political Issues,True
@ABCNews,videos,228,1,0.00012545477355413375,Political media responses and announcements,True
@ABCNews,videos,229,8,0.00100363818843307,US-Iran Peace Talks in Pakistan,True
@ABCNews,videos,230,5,0.0006272738677706687,Marjorie Taylor Greene Exposes Trump,True
@ABCNews,videos,231,62,0.007778195960356292,College Sports and NIL Controversies,False
@ABCNews,videos,232,7,0.0008781834148789362,Political Conferences and Festivals 2026,True
@ABCNews,videos,233,13,0.0016309120562037385,MMA and Combat Sports,False
@ABCNews,videos,234,5,0.0006272738677706687,Antifa and Political Violence,True
@ABCNews,videos,235,20,0.002509095471082675,Kennedy Center and Trump Name Removal,True
@ANINewsIndia,streams,0,130,0.017152658662092625,Iran War and Strait of Hormuz Tensions,True
@ANINewsIndia,streams,2,40,0.00527774112679773,Israel-Palestine Conflict Media,True
@ANINewsIndia,streams,3,19,0.002506927035228922,ICE Protests and Shootings,True
@ANINewsIndia,streams,4,122,0.016097110436733078,Ukraine-Russia War and Political Figures,True
@ANINewsIndia,streams,5,3,0.0003958305845098298,Trump Supreme Court Legal Issues,True
@ANINewsIndia,streams,6,90,0.011874917535294894,Trump and China political relations,True
@ANINewsIndia,streams,7,48,0.006333289352157277,Trump vs Maduro Venezuela Conflict,True
@ANINewsIndia,streams,8,4,0.000527774112679773,Epstein Files Political Connections,True
@ANINewsIndia,streams,9,45,0.005937458767647447,AI and Political Concerns,True
@ANINewsIndia,streams,10,18,0.002374983507058979,Zohran Mamdani and NYC Politics,True
@ANINewsIndia,streams,11,4,0.000527774112679773,Hollywood and Oscars Politics,True
@ANINewsIndia,streams,12,27,0.003562475260588468,Canada-US Political Tensions,True
@ANINewsIndia,streams,14,30,0.003958305845098298,Pete Hegseth and Iran War,True
@ANINewsIndia,streams,15,2,0.0002638870563398865,Charlie Kirk murder trial,True
@ANINewsIndia,streams,18,2,0.0002638870563398865,Lindsay Clancy Murder Trial,False
@ANINewsIndia,streams,19,6,0.0007916611690196596,America's 250th Anniversary and Founding History,True
@ANINewsIndia,streams,20,4162,0.5491489642433038,Indian Politics and Parliament,True
@ANINewsIndia,streams,21,1,0.00013194352816994325,Trump and Epstein Files Scandal,True
@ANINewsIndia,streams,25,2,0.0002638870563398865,Immigration and Deportation Policies,True
@ANINewsIndia,streams,26,9,0.0011874917535294894,White House Correspondents Dinner Shooting,True
@ANINewsIndia,streams,27,31,0.004090249373268241,Trump and Greenland politics,True
@ANINewsIndia,streams,28,37,0.004881910542287901,UK PM Keir Starmer Resignation Calls,True
@ANINewsIndia,streams,29,3,0.0003958305845098298,Cuba-US Political Tensions,True
@ANINewsIndia,streams,30,3,0.0003958305845098298,Pam Bondi and Epstein Files Scandal,True
@ANINewsIndia,streams,32,55,0.00725689404934688,Artemis II Moon Mission Updates,False
@ANINewsIndia,streams,33,5,0.0006597176408497163,Elon Musk and Political Influence,True
@ANINewsIndia,streams,35,5,0.0006597176408497163,Lindsey Graham's Funeral and Legacy,True
@ANINewsIndia,streams,37,2,0.0002638870563398865,Islam and Political Discourse,True
@ANINewsIndia,streams,38,51,0.006729119936667106,Israel-Lebanon Conflict and Ceasefire Talks,True
@ANINewsIndia,streams,39,15,0.001979152922549149,Trump and Rising Energy Prices,True
@ANINewsIndia,streams,40,194,0.025597044464968993,Trump's speeches and events,True
@ANINewsIndia,streams,41,3,0.0003958305845098298,Big Pharma and Health Scams,True
@ANINewsIndia,streams,42,11,0.001451378809869376,War and Military Analysis,True
@ANINewsIndia,streams,43,4,0.000527774112679773,Trump slush fund scandal,True
@ANINewsIndia,streams,44,16,0.002111096450719092,Trump State of the Union Address,True
@ANINewsIndia,streams,45,7,0.0009236046971896029,Kristi Noem Firing by Trump,True
@ANINewsIndia,streams,50,2,0.0002638870563398865,Texas Senate race and political figures,True
@ANINewsIndia,streams,51,25,0.0032985882042485815,Minneapolis political unrest and federal response,True
@ANINewsIndia,streams,52,2,0.0002638870563398865,Fauci Senate Testimony Controversy,True
@ANINewsIndia,streams,54,2,0.0002638870563398865,Destiny and Ethan Klein debates,False
@ANINewsIndia,streams,55,12,0.0015833223380393193,UK politics and Reform UK,True
@ANINewsIndia,streams,57,2,0.0002638870563398865,Supreme Court and Birthright Citizenship,True
@ANINewsIndia,streams,59,5,0.0006597176408497163,Iran Conflict and Political Updates,True
@ANINewsIndia,streams,61,1,0.00013194352816994325,Gavin Newsom Political Controversies,True
@ANINewsIndia,streams,65,3,0.0003958305845098298,Climate and Weather Politics,True
@ANINewsIndia,streams,66,11,0.001451378809869376,Todd Blanche Attorney General Confirmation,True
@ANINewsIndia,streams,67,1,0.00013194352816994325,Trump's Economic Impact,True
@ANINewsIndia,streams,68,6,0.0007916611690196596,9/11 Remembered 25 Years Later,True
@ANINewsIndia,streams,70,2,0.0002638870563398865,Karmelo Anthony Trial Verdict,True
@ANINewsIndia,streams,71,58,0.007652724633856709,Marco Rubio Testifies on Iran War,True
@ANINewsIndia,streams,72,2,0.0002638870563398865,Trump and FIFA World Cup controversy,True
@ANINewsIndia,streams,74,1,0.00013194352816994325,2026 US Primary Elections,True
@ANINewsIndia,streams,75,16,0.002111096450719092,Brown University Mass Shooting,False
@ANINewsIndia,streams,78,6,0.0007916611690196596,Covid Vaccine Controversy,True
@ANINewsIndia,streams,81,7,0.0009236046971896029,Karoline Leavitt White House Press Briefing,True
@ANINewsIndia,streams,82,44,0.005805515239477504,Wildfires and Firefighters Response,False
@ANINewsIndia,streams,83,2,0.0002638870563398865,AI Data Centers and Political Debate,True
@ANINewsIndia,streams,84,3,0.0003958305845098298,Ilhan Omar Criminal Investigation,True
@ANINewsIndia,streams,85,1,0.00013194352816994325,Political Media and Trump Controversies,True
@ANINewsIndia,streams,87,5,0.0006597176408497163,California fraud investigation,True
@ANINewsIndia,streams,88,12,0.0015833223380393193,DHS Funding Shutdown Debate,True
@ANINewsIndia,streams,89,14,0.0018472093943792058,Kash Patel and FBI Controversies,True
@ANINewsIndia,streams,91,58,0.007652724633856709,Trump and NATO Relations,True
@ANINewsIndia,streams,93,6,0.0007916611690196596,Olympics and Team USA Politics,True
@ANINewsIndia,streams,94,5,0.0006597176408497163,Abdul El-Sayed Senate Primary Victory,True
@ANINewsIndia,streams,95,5,0.0006597176408497163,Tech Business and Startups,False
@ANINewsIndia,streams,96,4,0.000527774112679773,Supreme Court and Trump Tariffs,True
@ANINewsIndia,streams,97,2,0.0002638870563398865,Healthcare Affordability and Policy,True
@ANINewsIndia,streams,98,1,0.00013194352816994325,JLP Weekly Series,False
@ANINewsIndia,streams,100,1,0.00013194352816994325,Media and Journalism Critique,True
@ANINewsIndia,streams,101,6,0.0007916611690196596,Trump UFC White House Event,True
@ANINewsIndia,streams,108,1,0.00013194352816994325,Trump Reflecting Pool Scandal,True
@ANINewsIndia,streams,110,3,0.0003958305845098298,Tim Walz and Minnesota Fraud Scandal,True
@ANINewsIndia,streams,111,1,0.00013194352816994325,HasanAbi 2026 Schedule,False
@ANINewsIndia,streams,113,2,0.0002638870563398865,Trump's Health Concerns,True
@ANINewsIndia,streams,115,739,0.09750626731758807,PM Modi and BRICS Diplomacy,True
@ANINewsIndia,streams,118,15,0.001979152922549149,Federal Reserve Chair Kevin Warsh and Interest Rates,True
@ANINewsIndia,streams,119,8,0.001055548225359546,UK Prime Minister Andy Burnham,True
@ANINewsIndia,streams,120,22,0.002902757619738752,Hakeem Jeffries News Conferences,True
@ANINewsIndia,streams,121,5,0.0006597176408497163,Rev Jesse Jackson and Civil Rights Legacy,True
@ANINewsIndia,streams,122,20,0.002638870563398865,King Charles III and Trump interactions,True
@ANINewsIndia,streams,124,22,0.002902757619738752,JD Vance and Iran negotiations,True
@ANINewsIndia,streams,125,6,0.0007916611690196596,Walmart Shoplifting and Police Incidents,False
@ANINewsIndia,streams,128,6,0.0007916611690196596,Gen Z and Boomers Political Apathy,True
@ANINewsIndia,streams,130,5,0.0006597176408497163,Hillary Clinton Epstein Testimony,True
@ANINewsIndia,streams,131,1,0.00013194352816994325,UK Political Chaos and Government Issues,True
@ANINewsIndia,streams,138,13,0.0017152658662092624,Venezuela Earthquake Disaster,False
@ANINewsIndia,streams,140,2,0.0002638870563398865,Crypto and Politics Scandal,True
@ANINewsIndia,streams,142,2,0.0002638870563398865,Transgender Athletes in Women's Sports,True
@ANINewsIndia,streams,143,5,0.0006597176408497163,RFK Jr. testifies on HHS and Senate,True
@ANINewsIndia,streams,145,2,0.0002638870563398865,Trump Ballroom Construction Controversy,True
@ANINewsIndia,streams,146,10,0.0013194352816994325,Sudan Civil War and Africa Politics,True
@ANINewsIndia,streams,147,1,0.00013194352816994325,SPLC Indictment and Hate Groups,True
@ANINewsIndia,streams,148,26,0.003430531732418525,2026 World Cup,False
@ANINewsIndia,streams,149,4,0.000527774112679773,Mexico Cartel Violence,True
@ANINewsIndia,streams,151,43,0.00567357171130756,Vice President JD Vance Remarks,True
@ANINewsIndia,streams,152,22,0.002902757619738752,LaGuardia Plane Crash Investigation,False
@ANINewsIndia,streams,154,54,0.007124950521176936,Anti-Trump Protests and Riots,True
@ANINewsIndia,streams,156,2,0.0002638870563398865,Kamala Harris 2028 Election Speculation,True
@ANINewsIndia,streams,157,30,0.003958305845098298,Melania Trump Events and Participation,True
@ANINewsIndia,streams,158,105,0.013854070457844044,India's Muslims and Political Parties,True
@ANINewsIndia,streams,159,1,0.00013194352816994325,No Kings Protests Movement,True
@ANINewsIndia,streams,160,3,0.0003958305845098298,Ceuta Migration Crisis,True
@ANINewsIndia,streams,161,2,0.0002638870563398865,Tulsi Gabbard Resignation and Controversies,True
@ANINewsIndia,streams,162,1,0.00013194352816994325,Eric Swalwell Allegations and Resignation,True
@ANINewsIndia,streams,164,20,0.002638870563398865,Winter Storm Impact on US,False
@ANINewsIndia,streams,165,1,0.00013194352816994325,Alex Pretti Shooting and Federal Agents,True
@ANINewsIndia,streams,168,5,0.0006597176408497163,Spirit Airlines shutdown and airline industry impact,False
@ANINewsIndia,streams,169,2,0.0002638870563398865,Rob Reiner murder and political backlash,True
@ANINewsIndia,streams,170,17,0.0022430399788890354,Bondi Beach Terror Attack,True
@ANINewsIndia,streams,172,292,0.03852751022562343,G7 Summit and Macron-Trump Bilateral Meetings,True
@ANINewsIndia,streams,173,3,0.0003958305845098298,Hantavirus outbreak on cruise ship,False
@ANINewsIndia,streams,174,2,0.0002638870563398865,Knicks NBA Finals and Trump controversies,True
@ANINewsIndia,streams,176,1,0.00013194352816994325,Trump inflation crisis,True
@ANINewsIndia,streams,179,9,0.0011874917535294894,Trump feud with Pope Leo,True
@ANINewsIndia,streams,180,5,0.0006597176408497163,Trump and American Farmers,True
@ANINewsIndia,streams,182,2,0.0002638870563398865,MAGA backlash over Iran war,True
@ANINewsIndia,streams,183,1,0.00013194352816994325,Joe Kent Resignation and Iran War Scandal,True
@ANINewsIndia,streams,185,1,0.00013194352816994325,Behind the scenes streaming,False
@ANINewsIndia,streams,186,20,0.002638870563398865,Treasury Secretary Scott Bessent testifies,True
@ANINewsIndia,streams,188,7,0.0009236046971896029,NYC Terror Plot Exposures,True
@ANINewsIndia,streams,190,12,0.0015833223380393193,Markwayne Mullin DHS confirmation hearing,True
@ANINewsIndia,streams,192,4,0.000527774112679773,Christmas and Trump,True
@ANINewsIndia,streams,194,56,0.007388837577516823,Medal of Honor Ceremonies,True
@ANINewsIndia,streams,197,2,0.0002638870563398865,Marijuana Policy and Politics,True
@ANINewsIndia,streams,199,23,0.003034701147908695,Iran War and Energy Market Impact,True
@ANINewsIndia,streams,200,2,0.0002638870563398865,Prince Andrew Epstein Arrest,True
@ANINewsIndia,streams,203,171,0.022562343317060297,Trump Iran War Briefings,True
@ANINewsIndia,streams,206,2,0.0002638870563398865,FBI and Jan 6 Pipe Bomb Case,True
@ANINewsIndia,streams,207,1,0.00013194352816994325,Jack Smith Testifies on Trump Investigations,True
@ANINewsIndia,streams,208,2,0.0002638870563398865,Comey Indictment by DOJ,True
@ANINewsIndia,streams,209,7,0.0009236046971896029,Social Media and Teen Addiction Lawsuits,True
@ANINewsIndia,streams,210,1,0.00013194352816994325,U.S. and World Headlines,True
@ANINewsIndia,streams,213,12,0.0015833223380393193,San Diego Mosque Shooting,True
@ANINewsIndia,streams,216,1,0.00013194352816994325,Tupac Murder Trial,True
@ANINewsIndia,streams,218,1,0.00013194352816994325,Epstein Files and Trump DOJ,True
@ANINewsIndia,streams,219,18,0.002374983507058979,Trump signing executive orders,True
@ANINewsIndia,streams,223,2,0.0002638870563398865,Yearly Predictions and Reviews,False
@ANINewsIndia,streams,224,2,0.0002638870563398865,Political Media Broadcasters,True
@ANINewsIndia,streams,225,107,0.014117957514183928,Nepal Floods and Rescue Efforts,False
@ANINewsIndia,streams,229,35,0.004618023485948014,US-Iran Peace Talks in Pakistan,True
@ANINewsIndia,streams,232,7,0.0009236046971896029,Political Conferences and Festivals 2026,True
@ANINewsIndia,videos,0,1202,0.09789070771235443,Iran War and Strait of Hormuz Tensions,True
@ANINewsIndia,videos,2,120,0.009772782799902272,Israel-Palestine Conflict Media,True
@ANINewsIndia,videos,3,38,0.0030947145533023863,ICE Protests and Shootings,True
@ANINewsIndia,videos,4,303,0.024676276569753238,Ukraine-Russia War and Political Figures,True
@ANINewsIndia,videos,5,24,0.0019545565599804545,Trump Supreme Court Legal Issues,True
@ANINewsIndia,videos,6,205,0.016695170616499715,Trump and China political relations,True
@ANINewsIndia,videos,7,144,0.011727339359882726,Trump vs Maduro Venezuela Conflict,True
@ANINewsIndia,videos,8,8,0.0006515188533268182,Epstein Files Political Connections,True
